circID	Gene(s)	combo	predictor	geneID	no_parent_regressed	parent_regressed	delta_parent	no_parent_regressed_rank	parent_regressed_rank	Exon1	Exon2	Strand	SpliceType	molecule__cRNA	cis_trans__cRNA	mean_beta__cRNA	max_beta__cRNA	min_beta__cRNA	sd_beta__cRNA	lower_beta__cRNA	middle_beta__cRNA	upper_beta__cRNA	num_SNP_feature__cRNA	num_feature__cRNA	average_SNP_position__cRNA	SNP_chr__cRNA	molecule__mRNA	cis_trans__mRNA	mean_beta__mRNA	max_beta__mRNA	min_beta__mRNA	sd_beta__mRNA	lower_beta__mRNA	middle_beta__mRNA	upper_beta__mRNA	num_SNP_feature__mRNA	num_feature__mRNA	average_SNP_position__mRNA	SNP_chr__mRNA	common_or_uncommon	opposite_QTL_effect	mRNA	cRNA	trait	mRNA_mlog10_pval	cRNA_mlog10_pval	method	is_cRNA_coloc_greater	logFC_CD_vs_Control	AveExpr_log2cpm	padj_CD_vs_Control	logFC_UC_vs_Control	padj_UC_vs_Control	logFC_vdjnorm	padj_vdjnorm	mean_circ_fraction	sd_circ_fraction	median_circ_fraction	mad_circ_fraction	gene	AveExpr_log2cpm_Biopsy	mean_circ_fraction_Biopsy	best_binding_miRNA	miRNA_bind_sites_per_kB_circRNA	miRNA	circbase_ID	genomic_length	spliced_seq_length	in_other_samples	repeats	annotation	circRNA_study
chr7:32660016-32718742	DPY19L1P1	chr7:32660016-32718742_ImmunePanel_Neutrophils	ImmunePanel_Neutrophils	DPY19L1P1	NA	0	NA	NA	87.5	8	17	-	Exon-Exon	circle	cis	-0.256407024527719	0.449374561134695	-0.444335079152893	0.235282938307828	-0.388442054174454	-0.305186037590212	-0.289391265208363	349	1	32741152	7	linear	cis	0.00409747013251211	2.37109401604968	-0.691516218053177	0.527361624230318	-0.513716732266133	-0.288890801284703	0.35111696052747	309	1	32670713	7	uncommon	no	Inf	0.04175107	CD	-Inf	1.37933238990155	MetaXCan	yes	-0.118348870451301	-2.09139891768075	0.779675506447307	0.00531366679029599	0.993050987127541	-0.189551241975677	0.0743397088057994	3.21348603414005	2.97366389799532	2	2.85593713055954	DPY19L1P1	NA	NA	miR_302a_3p	9.9009900990099	hsa-miR-302a-3p	NA	NA	NA	NA	NA	NA	NA
chr7:32660016-32718742	DPY19L1P1	chr7:32660016-32718742_ImmunePanel_Neutrophils	ImmunePanel_Neutrophils	DPY19L1P1	NA	0	NA	NA	87.5	8	17	-	Exon-Exon	circle	cis	0.277776748353929	1.096635178387	-0.516046727665778	0.368537192728304	0.26851529787531	0.474134062490152	0.514498849770619	425	1	32654283	7	linear	cis	0.31166413120299	1.44354222764993	-0.57190415133955	0.409909116400556	0.247477932962064	0.566608023705309	0.582698390067917	425	1	32654283	7	common	no	Inf	0.04175107	CD	-Inf	1.37933238990155	MetaXCan	yes	-0.118348870451301	-2.09139891768075	0.779675506447307	0.00531366679029599	0.993050987127541	-0.189551241975677	0.0743397088057994	3.21348603414005	2.97366389799532	2	2.85593713055954	DPY19L1P1	NA	NA	miR_302a_3p	9.9009900990099	hsa-miR-302a-3p	NA	NA	NA	NA	NA	NA	NA
chr7:32672155-32678977	DPY19L1P1	chr7:32672155-32678977_ImmunePanel_T_cells	ImmunePanel_T_cells	DPY19L1P1	-0.0988372592233316	-0.0988372592233316	0	1	1	12	14	-	Exon-Exon	circle	cis	-0.256407024527719	0.449374561134695	-0.444335079152893	0.235282938307828	-0.388442054174454	-0.305186037590212	-0.289391265208363	349	1	32741152	7	linear	cis	0.00409747013251211	2.37109401604968	-0.691516218053177	0.527361624230318	-0.513716732266133	-0.288890801284703	0.35111696052747	309	1	32670713	7	uncommon	no	Inf	0.04175107	CD	-Inf	1.37933238990155	MetaXCan	yes	-0.0128552854587918	0.0927944317152788	0.973895626883051	-0.0726460329928789	0.781558149617878	-0.230662281249682	4.78139711067135e-05	2.11366021082766	3.21687224007998	0.416666666666667	0.263755633802817	DPY19L1P1	NA	NA	miR_548az_3p	14.760147601476	hsa-miR-548az-3p	hsa_circ_0006010	6823	270	Hs68_RNase,_Hs68_control,_Nhek,_K562,_Huvec,_Hsmm,_Hepg2,_Helas3,_H1hesc,_Gm12878,_Bj,_Ag04450,_A549,_Sknshra,_Mcf7	None	ANNOTATED,_INTERNAL,_ncRNA,_OVEXON	Jeck2013,_Salzman2013
chr7:32672155-32678977	DPY19L1P1	chr7:32672155-32678977_ImmunePanel_T_cells	ImmunePanel_T_cells	DPY19L1P1	-0.0988372592233316	-0.0988372592233316	0	1	1	12	14	-	Exon-Exon	circle	cis	0.277776748353929	1.096635178387	-0.516046727665778	0.368537192728304	0.26851529787531	0.474134062490152	0.514498849770619	425	1	32654283	7	linear	cis	0.31166413120299	1.44354222764993	-0.57190415133955	0.409909116400556	0.247477932962064	0.566608023705309	0.582698390067917	425	1	32654283	7	common	no	Inf	0.04175107	CD	-Inf	1.37933238990155	MetaXCan	yes	-0.0128552854587918	0.0927944317152788	0.973895626883051	-0.0726460329928789	0.781558149617878	-0.230662281249682	4.78139711067135e-05	2.11366021082766	3.21687224007998	0.416666666666667	0.263755633802817	DPY19L1P1	NA	NA	miR_548az_3p	14.760147601476	hsa-miR-548az-3p	hsa_circ_0006010	6823	270	Hs68_RNase,_Hs68_control,_Nhek,_K562,_Huvec,_Hsmm,_Hepg2,_Helas3,_H1hesc,_Gm12878,_Bj,_Ag04450,_A549,_Sknshra,_Mcf7	None	ANNOTATED,_INTERNAL,_ncRNA,_OVEXON	Jeck2013,_Salzman2013
chr7:32672155-32718742	DPY19L1P1	chr7:32672155-32718742_ImmCellRatio_MonocytesCD14high_CD16high_Ratio	ImmCellRatio_MonocytesCD14high_CD16high_Ratio	DPY19L1P1	-0.0219918768371845	NA	NA	4	NA	8	14	-	Exon-Exon	circle	cis	-0.256407024527719	0.449374561134695	-0.444335079152893	0.235282938307828	-0.388442054174454	-0.305186037590212	-0.289391265208363	349	1	32741152	7	linear	cis	0.00409747013251211	2.37109401604968	-0.691516218053177	0.527361624230318	-0.513716732266133	-0.288890801284703	0.35111696052747	309	1	32670713	7	uncommon	no	Inf	0.04175107	CD	-Inf	1.37933238990155	MetaXCan	yes	-0.0531375095618027	-0.541765335165203	0.900563575467083	0.0254442024157238	0.962324296297286	-0.204699941426792	0.00833181647591143	3.46519335406577	3.86791347015473	2	2.72607096774194	DPY19L1P1	NA	NA	miR_2054	8.7463556851312	hsa-miR-2054	NA	NA	NA	NA	NA	NA	NA
chr7:32672155-32718742	DPY19L1P1	chr7:32672155-32718742_ImmunePanel_T_cells	ImmunePanel_T_cells	DPY19L1P1	NA	0.0402364312355467	NA	NA	4	8	14	-	Exon-Exon	circle	cis	0.277776748353929	1.096635178387	-0.516046727665778	0.368537192728304	0.26851529787531	0.474134062490152	0.514498849770619	425	1	32654283	7	linear	cis	0.31166413120299	1.44354222764993	-0.57190415133955	0.409909116400556	0.247477932962064	0.566608023705309	0.582698390067917	425	1	32654283	7	common	no	Inf	0.04175107	CD	-Inf	1.37933238990155	MetaXCan	yes	-0.0531375095618027	-0.541765335165203	0.900563575467083	0.0254442024157238	0.962324296297286	-0.204699941426792	0.00833181647591143	3.46519335406577	3.86791347015473	2	2.72607096774194	DPY19L1P1	NA	NA	miR_2054	8.7463556851312	hsa-miR-2054	NA	NA	NA	NA	NA	NA	NA
chr7:32672155-32718742	DPY19L1P1	chr7:32672155-32718742_ImmCellRatio_MonocytesCD14high_CD16high_Ratio	ImmCellRatio_MonocytesCD14high_CD16high_Ratio	DPY19L1P1	-0.0219918768371845	NA	NA	4	NA	8	14	-	Exon-Exon	circle	cis	0.277776748353929	1.096635178387	-0.516046727665778	0.368537192728304	0.26851529787531	0.474134062490152	0.514498849770619	425	1	32654283	7	linear	cis	0.31166413120299	1.44354222764993	-0.57190415133955	0.409909116400556	0.247477932962064	0.566608023705309	0.582698390067917	425	1	32654283	7	common	no	Inf	0.04175107	CD	-Inf	1.37933238990155	MetaXCan	yes	-0.0531375095618027	-0.541765335165203	0.900563575467083	0.0254442024157238	0.962324296297286	-0.204699941426792	0.00833181647591143	3.46519335406577	3.86791347015473	2	2.72607096774194	DPY19L1P1	NA	NA	miR_2054	8.7463556851312	hsa-miR-2054	NA	NA	NA	NA	NA	NA	NA
chr7:32672155-32718742	DPY19L1P1	chr7:32672155-32718742_ImmunePanel_T_cells	ImmunePanel_T_cells	DPY19L1P1	NA	0.0402364312355467	NA	NA	4	8	14	-	Exon-Exon	circle	cis	-0.256407024527719	0.449374561134695	-0.444335079152893	0.235282938307828	-0.388442054174454	-0.305186037590212	-0.289391265208363	349	1	32741152	7	linear	cis	0.00409747013251211	2.37109401604968	-0.691516218053177	0.527361624230318	-0.513716732266133	-0.288890801284703	0.35111696052747	309	1	32670713	7	uncommon	no	Inf	0.04175107	CD	-Inf	1.37933238990155	MetaXCan	yes	-0.0531375095618027	-0.541765335165203	0.900563575467083	0.0254442024157238	0.962324296297286	-0.204699941426792	0.00833181647591143	3.46519335406577	3.86791347015473	2	2.72607096774194	DPY19L1P1	NA	NA	miR_2054	8.7463556851312	hsa-miR-2054	NA	NA	NA	NA	NA	NA	NA
chr7:32695599-32718742	DPY19L1P1	chr7:32695599-32718742_ImmunePanel_Neutrophils	ImmunePanel_Neutrophils	DPY19L1P1	NA	0	NA	NA	85	8	11	-	Exon-Exon	circle	cis	0.277776748353929	1.096635178387	-0.516046727665778	0.368537192728304	0.26851529787531	0.474134062490152	0.514498849770619	425	1	32654283	7	linear	cis	0.31166413120299	1.44354222764993	-0.57190415133955	0.409909116400556	0.247477932962064	0.566608023705309	0.582698390067917	425	1	32654283	7	common	no	Inf	0.04175107	CD	-Inf	1.37933238990155	MetaXCan	yes	-0.114637090761669	-2.30363313808467	0.749136931345198	-0.184925404108176	0.44583113614451	0.00833032438648593	0.963224796110649	2.313181393476	2.44318197374019	2	2.67798636363636	DPY19L1P1	NA	NA	miR_6514_5p	12.1065375302663	hsa-miR-6514-5p	NA	NA	NA	NA	NA	NA	NA
chr7:32695599-32718742	DPY19L1P1	chr7:32695599-32718742_ImmunePanel_Neutrophils	ImmunePanel_Neutrophils	DPY19L1P1	NA	0	NA	NA	85	8	11	-	Exon-Exon	circle	cis	-0.256407024527719	0.449374561134695	-0.444335079152893	0.235282938307828	-0.388442054174454	-0.305186037590212	-0.289391265208363	349	1	32741152	7	linear	cis	0.00409747013251211	2.37109401604968	-0.691516218053177	0.527361624230318	-0.513716732266133	-0.288890801284703	0.35111696052747	309	1	32670713	7	uncommon	no	Inf	0.04175107	CD	-Inf	1.37933238990155	MetaXCan	yes	-0.114637090761669	-2.30363313808467	0.749136931345198	-0.184925404108176	0.44583113614451	0.00833032438648593	0.963224796110649	2.313181393476	2.44318197374019	2	2.67798636363636	DPY19L1P1	NA	NA	miR_6514_5p	12.1065375302663	hsa-miR-6514-5p	NA	NA	NA	NA	NA	NA	NA
chr7:32852369-32860353	DPY19L1P2	chr7:32852369-32860353_ImmunePanel_pDC	ImmunePanel_pDC	DPY19L1P2	NA	0.0352112083145794	NA	NA	26	1	4	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.015032288259702	-2.493531069688	0.974428400428853	0.131201197170531	0.672161711272485	-0.110256275141807	0.304170124698952	2.44860016746519	2.80211337026947	1	1.4826	DPY19L1P2	NA	NA	miR_4668_3p	21.4285714285714	hsa-miR-4668-3p	hsa_circ_0005885	7985	7985	Hs68_RNase,_Hs68_control	None	INTERGENIC	Jeck2013
chr7:32852369-32860353	DPY19L1P2	chr7:32852369-32860353_TcellRedef_Th1	TcellRedef_Th1	DPY19L1P2	0.0392831641477828	NA	NA	19	NA	1	4	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.015032288259702	-2.493531069688	0.974428400428853	0.131201197170531	0.672161711272485	-0.110256275141807	0.304170124698952	2.44860016746519	2.80211337026947	1	1.4826	DPY19L1P2	NA	NA	miR_4668_3p	21.4285714285714	hsa-miR-4668-3p	hsa_circ_0005885	7985	7985	Hs68_RNase,_Hs68_control	None	INTERGENIC	Jeck2013
chr7:35006506-35013217	DPY19L1	chr7:35006506-35013217_TcellRedef_CD8_Tcells	TcellRedef_CD8_Tcells	DPY19L1	0.0530934663861117	0.0531175709800673	-2.41045939556525e-05	4	4	3	10	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.001070318	0.409813142	UC	2.97048717079416	0.387414118637202	MetaXCan	no	0.0517758273403688	-2.47057220618051	0.926478871441353	0.0109915264004812	0.993050987127541	-0.0288623855689348	0.858199669607475	2.4558379548751	2.62086276586442	2	2.48032452830189	DPY19L1	NA	NA	miR_4528	14.760147601476	hsa-miR-4528	NA	NA	NA	NA	NA	NA	NA
chr7:35006506-35013217	DPY19L1	chr7:35006506-35013217_TcellRedef_CD8_Tcells	TcellRedef_CD8_Tcells	DPY19L1	0.0530934663861117	0.0531175709800673	-2.41045939556525e-05	4	4	3	10	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.13207504	0.01064496	UC	0.879179249111387	1.97285596614787	COLOC	yes	0.0517758273403688	-2.47057220618051	0.926478871441353	0.0109915264004812	0.993050987127541	-0.0288623855689348	0.858199669607475	2.4558379548751	2.62086276586442	2	2.48032452830189	DPY19L1	NA	NA	miR_4528	14.760147601476	hsa-miR-4528	NA	NA	NA	NA	NA	NA	NA
chr7:35006506-35013217	DPY19L1	chr7:35006506-35013217_TcellRedef_CD8_Tcells	TcellRedef_CD8_Tcells	DPY19L1	0.0530934663861117	0.0531175709800673	-2.41045939556525e-05	4	4	3	10	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.11892832	0.01059441	IBD	0.924714715984964	1.97492322402907	COLOC	yes	0.0517758273403688	-2.47057220618051	0.926478871441353	0.0109915264004812	0.993050987127541	-0.0288623855689348	0.858199669607475	2.4558379548751	2.62086276586442	2	2.48032452830189	DPY19L1	NA	NA	miR_4528	14.760147601476	hsa-miR-4528	NA	NA	NA	NA	NA	NA	NA
chr7:35006506-35013217	DPY19L1	chr7:35006506-35013217_TcellRedef_CD8_Tcells	TcellRedef_CD8_Tcells	DPY19L1	0.0530934663861117	0.0531175709800673	-2.41045939556525e-05	4	4	3	10	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.003936651	0.715736052	IBD	2.40487308546189	0.145247106594463	MetaXCan	no	0.0517758273403688	-2.47057220618051	0.926478871441353	0.0109915264004812	0.993050987127541	-0.0288623855689348	0.858199669607475	2.4558379548751	2.62086276586442	2	2.48032452830189	DPY19L1	NA	NA	miR_4528	14.760147601476	hsa-miR-4528	NA	NA	NA	NA	NA	NA	NA
chr7:35707044-35712888	HERPUD2	chr7:35707044-35712888_ImmCellRatio_MonocytesCD14high_CD16high_Ratio	ImmCellRatio_MonocytesCD14high_CD16high_Ratio	HERPUD2	-0.13146444896911	-0.13146444896911	0	1	1	3	5	-	Exon-Exon	circle	cis	-0.151304762911054	0.283336394494506	-0.259008928270452	0.199559070956143	-0.254265214118539	-0.245235811869993	-0.231647633045541	31	1	35715148	7	linear	cis	0.255649588001869	0.623797403466939	-0.40205785542603	0.331511480251677	0.377169545371977	0.390216898036231	0.392740366988562	31	1	35715148	7	common	yes	0.09704327	0.02608577	CD	1.01303457777392	1.58359633924387	MetaXCan	yes	0.07869031032763	-1.15568412038393	0.84008346561813	0.0579563420691167	0.896674883571533	0.103638026247624	0.286777802117971	1.60655585150634	2.00071922102799	0.455533596837945	0.675374110671937	HERPUD2	NA	NA	miR_7705	17.2413793103448	hsa-miR-7705	hsa_circ_0001696	5845	347	cd_19,_Nhek,_K562,_Hepg2,_Helas3,_H1hesc,_Gm12878,_Bj,_Ag04450,_A549,_Sknshra,_Mcf7	None	ANNOTATED,_CDS,_coding,_INTERNAL	Memczak2013,_Salzman2013
chr7:36450123-36450775	ANLN	chr7:36450123-36450775_IBD_severity_3levels.yInactive_IBD	IBD_severity_3levels.yInactive_IBD	ANLN	-0.00737239263968579	-0.00502628593769309	-0.0023461067019927	16	20	3	7	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.142034503053424	-3.19116700205421	0.647064883995882	0.0847914562580847	0.836547974595335	-0.0244718519740482	0.8824462236519	1.52946809788954	2.28226268859514	1	1.4826	ANLN	NA	NA	miR_515_5p	20.066889632107	hsa-miR-515-5p	hsa_circ_0079875	653	299	Gm12878	NA	ANNOTATED,_CDS,_coding,_INTERNAL,_OVCODE,_OVEXON	Salzman2013
chr7:44739740-44741214	OGDH	chr7:44739740-44741214_TcellRedef_Activated_CD4	TcellRedef_Activated_CD4	OGDH	-0.0549179305692405	-0.0533124706275304	-0.00160545994171008	10	10	19	20	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0817042328302553	-2.07749466757651	0.867675186260904	-0.0595525137085537	0.90126873611387	-0.0419099661874871	0.792377434247281	1.93826570245833	1.85718733107644	1	1.4826	OGDH	NA	NA	miR_4640_3p	14.8514851485149	hsa-miR-4640-3p	hsa_circ_0009092	1475	202	Hs68_RNase,_Hs68_control,_Nhek,_K562,_Huvec,_Hsmm,_Hepg2,_Helas3,_H1hesc,_Gm12878,_Bj,_Ag04450,_A549,_Sknshra	None	ANNOTATED,_CDS,_coding,_INTERNAL,_OVCODE,_OVEXON	Jeck2013,_Salzman2013
chr7:48450117-48452180	ABCA13	chr7:48450117-48452180_ImmunePanel_Neutrophils	ImmunePanel_Neutrophils	ABCA13	0.235125571098318	0.212910263592399	0.0222153075059194	1	1	40	41	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Inf	0.04452308	CD	-Inf	1.3514147998464	MetaXCan	yes	0.342910525554728	-2.00976179397003	0.238337598026643	0.22999767624567	0.520126034973909	-0.134257914513768	0.41704405053579	2.06948775308275	1.96273511326408	1.3	1.29518909090909	ABCA13	NA	NA	miR_1226_5p	20.5655526992288	hsa-miR-1226-5p	NA	NA	NA	NA	NA	NA	NA
chr7:48450117-48452180	ABCA13	chr7:48450117-48452180_ImmunePanel_Neutrophils	ImmunePanel_Neutrophils	ABCA13	0.235125571098318	0.212910263592399	0.0222153075059194	1	1	40	41	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Inf	0.04692232	IBD	-Inf	1.32862052302094	MetaXCan	yes	0.342910525554728	-2.00976179397003	0.238337598026643	0.22999767624567	0.520126034973909	-0.134257914513768	0.41704405053579	2.06948775308275	1.96273511326408	1.3	1.29518909090909	ABCA13	NA	NA	miR_1226_5p	20.5655526992288	hsa-miR-1226-5p	NA	NA	NA	NA	NA	NA	NA
chr7:48541722-48542148	ABCA13	chr7:48541722-48542148_ImmunePanel_T_cells	ImmunePanel_T_cells	ABCA13	-0.142838830782394	-0.13387678936662	-0.00896204141577331	9	12	6	6	+	Unannotated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Inf	0.04452308	CD	-Inf	1.3514147998464	MetaXCan	yes	0.00624047519951709	0.490674370576984	0.987071229400673	-0.0878157194399924	0.789314200586313	-0.194618753066696	0.0157393822055958	13.1101250841613	11.7674204193868	10	8.1543	ABCA13	NA	NA	miR_567	11.7370892018779	hsa-miR-567	hsa_circ_0001707	427	427	neutr	None	ALT_ACCEPTOR,_ALT_DONOR,_coding,_INTERNAL,_intronic	Memczak2013
chr7:48541722-48542148	ABCA13	chr7:48541722-48542148_ImmunePanel_T_cells	ImmunePanel_T_cells	ABCA13	-0.142838830782394	-0.13387678936662	-0.00896204141577331	9	12	6	6	+	Unannotated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Inf	0.04692232	IBD	-Inf	1.32862052302094	MetaXCan	yes	0.00624047519951709	0.490674370576984	0.987071229400673	-0.0878157194399924	0.789314200586313	-0.194618753066696	0.0157393822055958	13.1101250841613	11.7674204193868	10	8.1543	ABCA13	NA	NA	miR_567	11.7370892018779	hsa-miR-567	hsa_circ_0001707	427	427	neutr	None	ALT_ACCEPTOR,_ALT_DONOR,_coding,_INTERNAL,_intronic	Memczak2013
chr7:50358644-50367353	IKZF1	chr7:50358644-50367353_ImmCellRatio_Myeloid_Tcell_Ratio	ImmCellRatio_Myeloid_Tcell_Ratio	IKZF1	NA	-0.0637396579767865	NA	NA	4	2	1	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.183003803402372	-0.208135695180502	0.263766494189721	-0.147748365108393	0.436752008483653	0.231012657176476	0.000215302636674073	3.30677370502523	4.20263969368246	0.228390461997019	0.235174489654455	IKZF1	NA	NA	miR_611	22.9885057471264	hsa-miR-611	hsa_circ_0001708	8710	174	cd_19,_K562,_Gm12878	None	ANNOTATED,_CDS,_coding,_INTERNAL,_UTR5	Memczak2013,_Salzman2013
chr7:50358644-50367353	IKZF1	chr7:50358644-50367353_ImmunePanel_T_cells	ImmunePanel_T_cells	IKZF1	0.0828553467689788	NA	NA	2	NA	2	1	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.183003803402372	-0.208135695180502	0.263766494189721	-0.147748365108393	0.436752008483653	0.231012657176476	0.000215302636674073	3.30677370502523	4.20263969368246	0.228390461997019	0.235174489654455	IKZF1	NA	NA	miR_611	22.9885057471264	hsa-miR-611	hsa_circ_0001708	8710	174	cd_19,_K562,_Gm12878	None	ANNOTATED,_CDS,_coding,_INTERNAL,_UTR5	Memczak2013,_Salzman2013
chr7:5680785-5692141	RNF216	chr7:5680785-5692141_TcellRedefRatio_MemoryCD4_MemoryCD8_Ratio	TcellRedefRatio_MemoryCD4_MemoryCD8_Ratio	RNF216	-0.104627605519999	-0.148247699094605	0.0436200935746067	1	1	13	14	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0172272146070929	-1.70072911418595	0.973895626883051	-0.0693768291584651	0.880797672104443	0.107760714569889	0.329557950528545	3.21770916617037	2.97590447561764	2	2.47032115384615	RNF216	NA	NA	miR_3922_5p	12.4610591900312	hsa-miR-3922-5p	hsa_circ_0079284	11357	321	Helas3,_H1hesc,_Gm12878,_Bj,_Ag04450,_A549,_Sknshra,_Mcf7	NA	ANNOTATED,_CDS,_coding,_INTERNAL,_OVCODE,_OVEXON	Salzman2013
chr7:6077055-6078666	EIF2AK1	chr7:6077055-6078666_TcellRedef_Tregs	TcellRedef_Tregs	EIF2AK1	NA	0.024799807232193	NA	NA	4	10	11	-	Exon-Intron	circle	cis	-0.283828520081023	-0.248237011809183	-0.301379073980462	0.013202073550634	-0.293576859732764	-0.288566824384255	-0.277703237682497	45	1	6083995	7	linear	cis	0.710278511829578	0.985018976647508	-0.332748971022589	0.142904552319268	0.629353652225294	0.741331963171172	0.829385826203982	285	1	6265748	7	uncommon	yes	NA	NA	NA	NA	NA	NA	NA	0.0893712592880613	-2.33530113144237	0.852985548111315	0.109837048459957	0.781558149617878	-0.0847712759839358	0.533257523341839	1.95167879462365	2.05980242670095	1	1.4826	EIF2AK1	NA	NA	miR_1301_3p	15.0602409638554	hsa-miR-1301-3p	NA	NA	NA	NA	NA	NA	NA
chr7:61971727-61978001	RP11-715L17.1	chr7:61971727-61978001_TcellRedefRatio_Th17_Th1Th17_Ratio	TcellRedefRatio_Th17_Th1Th17_Ratio	RP11-715L17.1	0.105998834491155	0.105998834491155	0	14	14	1	1	+	Unannotated	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0822307837028111	-3.58979370815799	0.928840422295069	0.120636100798886	0.880797672104443	0.149488222126415	0.483046167381758	1.58618019367769	5.5949042969215	0	0	RP11-715L17.1	NA	NA	miR_3145_3p	15.5586987270156	hsa-miR-3145-3p	NA	NA	NA	NA	NA	NA	NA
chr7:64004085-64004810	ZNF680	chr7:64004085-64004810_ImmunePanel_LymphoidCellsCombined	ImmunePanel_LymphoidCellsCombined	ZNF680	NA	0.0406998093295288	NA	NA	2	2	3	-	Exon-Exon	circle	cis	-0.379020627301065	0.373679310924257	-0.64910383635824	0.0641673400786718	-0.399518470596482	-0.388807339174088	-0.366737898244712	218	1	63998259.5	7	linear	cis	-0.413853522369415	0.435857538274781	-1.61446296816561	0.235743784627906	-0.480965035864777	-0.447662136379825	-0.399362687391978	74	1	64033436	7	uncommon	no	NA	NA	NA	NA	NA	NA	NA	-0.197545484002799	-1.87747026227187	0.468781568391885	-0.252084126322702	0.244132955108927	0.208457327036775	0.0282014425847869	4.20835823292134	4.05657341743212	3	2.9652	ZNF680	NA	NA	miR_593_3p	22.4215246636771	hsa-miR-593-3p	hsa_circ_0002566	726	223	Hs68_RNase,_Hs68_control	None	ANNOTATED,_CDS,_coding,_INTERNAL,_OVCODE,_OVEXON	Jeck2013
chr7:64004085-64004810	ZNF680	chr7:64004085-64004810_TcellRedef_Activated_CD8	TcellRedef_Activated_CD8	ZNF680	-0.0758570862854354	NA	NA	1	NA	2	3	-	Exon-Exon	circle	cis	-0.379020627301065	0.373679310924257	-0.64910383635824	0.0641673400786718	-0.399518470596482	-0.388807339174088	-0.366737898244712	218	1	63998259.5	7	linear	cis	-0.413853522369415	0.435857538274781	-1.61446296816561	0.235743784627906	-0.480965035864777	-0.447662136379825	-0.399362687391978	74	1	64033436	7	uncommon	no	NA	NA	NA	NA	NA	NA	NA	-0.197545484002799	-1.87747026227187	0.468781568391885	-0.252084126322702	0.244132955108927	0.208457327036775	0.0282014425847869	4.20835823292134	4.05657341743212	3	2.9652	ZNF680	NA	NA	miR_593_3p	22.4215246636771	hsa-miR-593-3p	hsa_circ_0002566	726	223	Hs68_RNase,_Hs68_control	None	ANNOTATED,_CDS,_coding,_INTERNAL,_OVCODE,_OVEXON	Jeck2013
