Gene(s)	circID	combo	predictor	geneID	no_parent_regressed	parent_regressed	delta_parent	no_parent_regressed_rank	parent_regressed_rank	Exon1	Exon2	Strand	SpliceType	molecule__cRNA	cis_trans__cRNA	mean_beta__cRNA	max_beta__cRNA	min_beta__cRNA	sd_beta__cRNA	lower_beta__cRNA	middle_beta__cRNA	upper_beta__cRNA	num_SNP_feature__cRNA	num_feature__cRNA	average_SNP_position__cRNA	SNP_chr__cRNA	molecule__mRNA	cis_trans__mRNA	mean_beta__mRNA	max_beta__mRNA	min_beta__mRNA	sd_beta__mRNA	lower_beta__mRNA	middle_beta__mRNA	upper_beta__mRNA	num_SNP_feature__mRNA	num_feature__mRNA	average_SNP_position__mRNA	SNP_chr__mRNA
SCFD1	chr14:31139462-31144271	chr14:31139462-31144271_TcellRedef_Th2_CCR4pos	TcellRedef_Th2_CCR4pos	SCFD1	0.0627294889392952	0.0668827893503181	-0.00415330041102295	15	16	1	13	+	Exon-Exon	circle	cis	-0.190259102790303	0.601366549949921	-0.309191783524563	0.196787955970316	-0.259251436421238	-0.243887714776902	-0.239517140760678	97	2	31105046	14	linear	cis	-0.590105063762512	0.695336927177563	-0.776359917954119	0.384894934002497	-0.754392326992641	-0.699947677235134	-0.660176780909962	97	1	31105046	14
SCFD1	chr14:31103153-31112611	chr14:31103153-31112611_ImmunePanel_Neutrophils	ImmunePanel_Neutrophils	SCFD1	NA	0	NA	NA	85	3	6	+	Exon-Exon	circle	cis	-0.190259102790303	0.601366549949921	-0.309191783524563	0.196787955970316	-0.259251436421238	-0.243887714776902	-0.239517140760678	97	2	31105046	14	linear	cis	-0.590105063762512	0.695336927177563	-0.776359917954119	0.384894934002497	-0.754392326992641	-0.699947677235134	-0.660176780909962	97	1	31105046	14
SCLT1	chr4:129857810-129891623	chr4:129857810-129891623_TcellRedefRatio_ActivatedCD4_ActivatedCD8_Ratio	TcellRedefRatio_ActivatedCD4_ActivatedCD8_Ratio	SCLT1	NA	0.0374341716370254	NA	NA	8	10	1	-	Exon-Exon	circle	cis	-0.281681791716256	-0.27596436182592	-0.287755580771357	0.00312887725898222	-0.282590638274219	-0.281986852767679	-0.280174264555271	12	1	129872679	4	linear	cis	-0.255462430289167	-0.24887506596886	-0.278585456436033	0.00886681734588502	-0.254829908096827	-0.252827452810132	-0.249411918146171	12	1	129872679	4
SCLT1	chr4:129913322-129925031	chr4:129913322-129925031_ImmunePanel_T_cells	ImmunePanel_T_cells	SCLT1	-0.0241405676006573	NA	NA	23	NA	6	9	-	Exon-Exon	circle	cis	-0.281681791716256	-0.27596436182592	-0.287755580771357	0.00312887725898222	-0.282590638274219	-0.281986852767679	-0.280174264555271	12	1	129872679	4	linear	cis	-0.255462430289167	-0.24887506596886	-0.278585456436033	0.00886681734588502	-0.254829908096827	-0.252827452810132	-0.249411918146171	12	1	129872679	4
SCLT1	chr4:129857810-129880932	chr4:129857810-129880932_ImmunePanel_Basophils	ImmunePanel_Basophils	SCLT1	NA	0.0207747687712127	NA	NA	6	12	1	-	Exon-Exon	circle	cis	-0.281681791716256	-0.27596436182592	-0.287755580771357	0.00312887725898222	-0.282590638274219	-0.281986852767679	-0.280174264555271	12	1	129872679	4	linear	cis	-0.255462430289167	-0.24887506596886	-0.278585456436033	0.00886681734588502	-0.254829908096827	-0.252827452810132	-0.249411918146171	12	1	129872679	4
SCLT1	chr4:129857810-129925031	chr4:129857810-129925031_TcellRedef_Th17	TcellRedef_Th17	SCLT1	0.0298847856526663	0.0326126099223509	-0.00272782426968461	3	4	6	1	-	Exon-Exon	circle	cis	-0.281681791716256	-0.27596436182592	-0.287755580771357	0.00312887725898222	-0.282590638274219	-0.281986852767679	-0.280174264555271	12	1	129872679	4	linear	cis	-0.255462430289167	-0.24887506596886	-0.278585456436033	0.00886681734588502	-0.254829908096827	-0.252827452810132	-0.249411918146171	12	1	129872679	4
SCLT1	chr4:129913322-129925031	chr4:129913322-129925031_TcellRedef_Th2	TcellRedef_Th2	SCLT1	NA	-0.0246258958852083	NA	NA	24	6	9	-	Exon-Exon	circle	cis	-0.281681791716256	-0.27596436182592	-0.287755580771357	0.00312887725898222	-0.282590638274219	-0.281986852767679	-0.280174264555271	12	1	129872679	4	linear	cis	-0.255462430289167	-0.24887506596886	-0.278585456436033	0.00886681734588502	-0.254829908096827	-0.252827452810132	-0.249411918146171	12	1	129872679	4
SCLT1	chr4:129857810-129891623	chr4:129857810-129891623_TcellRedefRatio_Th2CCR4pos_Treg_Ratio	TcellRedefRatio_Th2CCR4pos_Treg_Ratio	SCLT1	0.0429250081006339	NA	NA	7	NA	10	1	-	Exon-Exon	circle	cis	-0.281681791716256	-0.27596436182592	-0.287755580771357	0.00312887725898222	-0.282590638274219	-0.281986852767679	-0.280174264555271	12	1	129872679	4	linear	cis	-0.255462430289167	-0.24887506596886	-0.278585456436033	0.00886681734588502	-0.254829908096827	-0.252827452810132	-0.249411918146171	12	1	129872679	4
SCMH1	chr1:41536267-41541123	chr1:41536267-41541123_ImmunePanel_Basophils	ImmunePanel_Basophils	SCMH1	NA	-0.0428926151569207	NA	NA	15	8	1	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SCMH1	chr1:41536267-41541123	chr1:41536267-41541123_ImmunePanel_LymphoidCellsCombined	ImmunePanel_LymphoidCellsCombined	SCMH1	0.0487315765439357	NA	NA	13	NA	8	1	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SCNM1	chr1:151139410-151139890	chr1:151139410-151139890_TcellRedef_Activated_CD4	TcellRedef_Activated_CD4	SCNM1	-0.0310961311501359	-0.043163286212667	0.0120671550625311	11	10	2	5	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SCYL2	chr12:100676721-100691953	chr12:100676721-100691953_ImmCellRatio_Myeloid_Lymphoid_Ratio	ImmCellRatio_Myeloid_Lymphoid_Ratio	SCYL2	0.00723294397370535	NA	NA	2	NA	2	4	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SCYL2	chr12:100676721-100691953	chr12:100676721-100691953_ImmunePanel_Neutrophils	ImmunePanel_Neutrophils	SCYL2	NA	0	NA	NA	86.5	2	4	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SDF4	chr1:1158624-1159348	chr1:1158624-1159348_ImmCellRatio_Neutrophil_Myeloid_Ratio	ImmCellRatio_Neutrophil_Myeloid_Ratio	SDF4	-0.0510519979252234	-0.0544836907084897	0.00343169278326633	22	19	3	4	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SDHAP1	chr3:195685883-195686957	chr3:195685883-195686957_IBD_severity_3levels.yInactive_IBD	IBD_severity_3levels.yInactive_IBD	SDHAP1	-0.0418044594109596	-0.0376273587687284	-0.00417710064223125	5	9	5	5	-	Exon-Intron	circle	cis	0.301887671354944	1.01561860573226	-0.777532081940562	0.285972845980807	0.319368887373603	0.389458659276318	0.44251524338588	571	1	195659374	3	linear	cis	0.407249012456166	1.29482902106708	-0.816477875750406	0.384197359220432	0.351460877934352	0.455754752534029	0.649052662660846	571	1	195659374	3
SEC11A	chr15:85223944-85234875	chr15:85223944-85234875_ImmCellRatio_cDC_pDC_Ratio	ImmCellRatio_cDC_pDC_Ratio	SEC11A	-0.0871394823519979	NA	NA	8	NA	2	4	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEC11A	chr15:85223944-85234875	chr15:85223944-85234875_ImmunePanel_NLR	ImmunePanel_NLR	SEC11A	NA	-0.121581838393291	NA	NA	6	2	4	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEC24B	chr4:110412483-110416012	chr4:110412483-110416012_TcellRedefRatio_Th2_Th1Th17_Ratio	TcellRedefRatio_Th2_Th1Th17_Ratio	SEC24B	0.0626368845333658	0.0570341734475123	0.00560271108585347	11	11	5	6	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEC31A	chr4:83799883-83803093	chr4:83799883-83803093_ImmunePanel_Neutrophils	ImmunePanel_Neutrophils	SEC31A	NA	0	NA	NA	85	4	4	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEC62	chr3:169693396-169706147	chr3:169693396-169706147_ImmunePanel_Neutrophils	ImmunePanel_Neutrophils	SEC62	NA	0	NA	NA	85.5	1	7	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEC62	chr3:169694734-169706147	chr3:169694734-169706147_TcellRedefRatio_Th1_Th17_Ratio	TcellRedefRatio_Th1_Th17_Ratio	SEC62	-0.0686697551375214	-0.0617550567902702	-0.0069146983472512	7	10	3	7	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SEMA4B	chr15:90760671-90764997	chr15:90760671-90764997_TcellRedefRatio_CD4_CD8_Ratio	TcellRedefRatio_CD4_CD8_Ratio	SEMA4B	-0.0622169758513979	-0.0629645769848924	0.000747601133494535	17	19	1	8	+	Exon-Exon	circle	cis	0.275035304237241	0.326324548584869	0.246735482572605	0.0241561549484252	0.258225692971837	0.26203376782474	0.301361262563866	57	1	90724732	15	linear	cis	-0.294524045122614	-0.259643126563962	-0.321283455892726	0.0114675279609322	-0.300816496937981	-0.296273049324404	-0.287433836524537	57	1	90724732	15
SENP6	chr6:76344423-76373234	chr6:76344423-76373234_ImmCellRatio_Monocytes_DCs_Ratio	ImmCellRatio_Monocytes_DCs_Ratio	SENP6	-0.0611225379274252	-0.0610841994844259	-3.83384429993167e-05	2	2	5	8	+	Exon-Exon	circle	cis	0.0594316888113022	1.00151589345018	-0.477001553991174	0.367213659183412	-0.275420606533449	0.251006106653947	0.400326285445208	517	2	76373600	6	linear	cis	-0.220924674371454	0.859119510761024	-0.930979655699124	0.632575110879601	-0.795002531736342	-0.475974070837036	0.540386633082825	517	1	76362046	6
SENP6	chr6:76331248-76344527	chr6:76331248-76344527_IBD_severity_3levels.yMild_IBD	IBD_severity_3levels.yMild_IBD	SENP6	-0.102217615841573	-0.0998337807356471	-0.00238383510592606	5	6	2	5	+	Exon-Exon	circle	cis	0.0594316888113022	1.00151589345018	-0.477001553991174	0.367213659183412	-0.275420606533449	0.251006106653947	0.400326285445208	517	2	76373600	6	linear	cis	-0.220924674371454	0.859119510761024	-0.930979655699124	0.632575110879601	-0.795002531736342	-0.475974070837036	0.540386633082825	517	1	76362046	6
SENP6	chr6:76385151-76388643	chr6:76385151-76388643_ImmunePanel_B_cells	ImmunePanel_B_cells	SENP6	-0.0274909090716438	-0.0279892735281766	0.000498364456532775	3	4	11	15	+	Exon-Exon	circle	cis	0.0594316888113022	1.00151589345018	-0.477001553991174	0.367213659183412	-0.275420606533449	0.251006106653947	0.400326285445208	517	2	76373600	6	linear	cis	-0.220924674371454	0.859119510761024	-0.930979655699124	0.632575110879601	-0.795002531736342	-0.475974070837036	0.540386633082825	517	1	76362046	6
SENP6	chr6:76357447-76369123	chr6:76357447-76369123_TcellRedefRatio_Th17_Th1Th17_Ratio	TcellRedefRatio_Th17_Th1Th17_Ratio	SENP6	0.0783678173310784	0.0745728680573647	0.00379494927371371	17	20	1	7	+	Exon-Exon	circle	cis	0.0594316888113022	1.00151589345018	-0.477001553991174	0.367213659183412	-0.275420606533449	0.251006106653947	0.400326285445208	517	2	76373600	6	linear	cis	-0.220924674371454	0.859119510761024	-0.930979655699124	0.632575110879601	-0.795002531736342	-0.475974070837036	0.540386633082825	517	1	76362046	6
SENP6	chr6:76412361-76412788	chr6:76412361-76412788_ImmunePanel_Basophils	ImmunePanel_Basophils	SENP6	0.0246458408418285	0.0188695290627987	0.00577631177902982	10	10	18	18	+	Exon-Exon	circle	cis	0.0594316888113022	1.00151589345018	-0.477001553991174	0.367213659183412	-0.275420606533449	0.251006106653947	0.400326285445208	517	2	76373600	6	linear	cis	-0.220924674371454	0.859119510761024	-0.930979655699124	0.632575110879601	-0.795002531736342	-0.475974070837036	0.540386633082825	517	1	76362046	6
SETD2	chr3:47139445-47147610	chr3:47139445-47147610_TcellRedefRatio_MemoryCD4_MemoryCD8_Ratio	TcellRedefRatio_MemoryCD4_MemoryCD8_Ratio	SETD2	NA	-0.0859749988599809	NA	NA	15	6	7	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SETD2	chr3:47139445-47144913	chr3:47139445-47144913_TcellRedefRatio_CD4_CD8_Ratio	TcellRedefRatio_CD4_CD8_Ratio	SETD2	-0.125505269591712	-0.126886491935867	0.00138122234415464	14	14	5	7	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SETD2	chr3:47139445-47147610	chr3:47139445-47147610_ImmCellRatio_T_Bcell_Ratio	ImmCellRatio_T_Bcell_Ratio	SETD2	-0.0759684099403806	NA	NA	14	NA	6	7	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SETD3	chr14:99924616-99932150	chr14:99924616-99932150_ImmunePanel_NLR	ImmunePanel_NLR	SETD3	NA	-0.0182625196663781	NA	NA	3	2	6	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SETDB2	chr13:50025689-50026045	chr13:50025689-50026045_TcellRedef_Th2_CCR4pos	TcellRedef_Th2_CCR4pos	SETDB2	0.0759624001480942	0.0672449284726022	0.00871747167549201	14	18	2	2	+	Exon-Exon	circle	cis	-0.319367224290174	-0.273626546707973	-0.342970338166469	0.0184900023889738	-0.336965375725455	-0.317909537584614	-0.310778265524885	64	1	50046255	13	linear	cis	-0.298908372409883	-0.244117848423347	-0.343881832722478	0.0277762689455183	-0.321626906453304	-0.287926430156874	-0.280329922462391	64	1	50046255	13
SETDB2	chr13:50025689-50035298	chr13:50025689-50035298_TcellRedefRatio_MemoryCD8_Treg_Ratio	TcellRedefRatio_MemoryCD8_Treg_Ratio	SETDB2	-0.0247522600938105	-0.0247522600938105	0	10	10	2	4	+	Exon-Exon	circle	cis	-0.319367224290174	-0.273626546707973	-0.342970338166469	0.0184900023889738	-0.336965375725455	-0.317909537584614	-0.310778265524885	64	1	50046255	13	linear	cis	-0.298908372409883	-0.244117848423347	-0.343881832722478	0.0277762689455183	-0.321626906453304	-0.287926430156874	-0.280329922462391	64	1	50046255	13
SETDB2	chr13:50025689-50042096	chr13:50025689-50042096_ImmCellRatio_T_NKcell_Ratio	ImmCellRatio_T_NKcell_Ratio	SETDB2	-0.0642963364261864	-0.0560086660479362	-0.00828767037825022	7	9	2	5	+	Exon-Exon	circle	cis	-0.319367224290174	-0.273626546707973	-0.342970338166469	0.0184900023889738	-0.336965375725455	-0.317909537584614	-0.310778265524885	64	1	50046255	13	linear	cis	-0.298908372409883	-0.244117848423347	-0.343881832722478	0.0277762689455183	-0.321626906453304	-0.287926430156874	-0.280329922462391	64	1	50046255	13
SHKBP1	chr19:41089304-41089623	chr19:41089304-41089623_ImmunePanel_Basophils	ImmunePanel_Basophils	SHKBP1	-0.0615419341932765	-0.0566339280826415	-0.00490800611063496	20	23	11	12	+	Exon-Exon	circle	cis	-0.356045104822649	-0.257150526634597	-0.470659561856544	0.0465039931273485	-0.384258732431998	-0.377344652130928	-0.326232166785274	94	1	41114552.5	19	linear	cis	0.602032242859171	0.936677135605925	0.277477195562047	0.173765254408489	0.479166214741323	0.592733332361831	0.704445659305517	94	1	41114552.5	19
SHOC2	chr10:112723883-112745523	chr10:112723883-112745523_ImmunePanel_Neutrophils	ImmunePanel_Neutrophils	SHOC2	NA	0	NA	NA	85	3	3	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SHPRH	chr6:146209156-146216113	chr6:146209156-146216113_ImmunePanel_Neutrophils	ImmunePanel_Neutrophils	SHPRH	NA	0	NA	NA	85	26	29	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SIPA1L1	chr14:71867511-71884913	chr14:71867511-71884913_TcellRedefRatio_CD4_CD8_Ratio	TcellRedefRatio_CD4_CD8_Ratio	SIPA1L1	-0.0858250034743967	-0.0854341062258311	-0.000390897248565544	6	6	3	5	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SIRT5	chr6:13579683-13584457	chr6:13579683-13584457_ImmunePanel_Eosinophils	ImmunePanel_Eosinophils	SIRT5	-0.0295298585711863	NA	NA	11	NA	2	3	+	Exon-Exon	circle	cis	-0.364894539615458	0.405247835541505	-0.404008569016174	0.157169540974607	-0.397155719329334	-0.395816438049201	-0.393623290081778	26	1	13576156	6	linear	cis	-0.278053285138442	0.310150075554748	-0.308878403960742	0.120028162581397	-0.304456636289352	-0.300508315229828	-0.299084306127398	26	1	13576156	6
SIRT5	chr6:13579683-13584457	chr6:13579683-13584457_IBD_disease.yUC	IBD_disease.yUC	SIRT5	NA	-0.0270734071052661	NA	NA	14	2	3	+	Exon-Exon	circle	cis	-0.364894539615458	0.405247835541505	-0.404008569016174	0.157169540974607	-0.397155719329334	-0.395816438049201	-0.393623290081778	26	1	13576156	6	linear	cis	-0.278053285138442	0.310150075554748	-0.308878403960742	0.120028162581397	-0.304456636289352	-0.300508315229828	-0.299084306127398	26	1	13576156	6
SKA3	chr13:21742127-21742538	chr13:21742127-21742538_TcellRedefRatio_Th2_Th17_Ratio	TcellRedefRatio_Th2_Th17_Ratio	SKA3	NA	-0.0946211733262322	NA	NA	12	3	3	-	Exon-Exon	circle	cis	-0.410435816696789	0.400134400748643	-1.22100603414222	1.14631939476704	-0.815720925419504	-0.410435816696789	-0.00515070797407274	2	2	21739878	13	linear	cis	-0.878292787257893	-0.282679033888407	-1.47390654062738	0.842325047951071	-1.17609966394264	-0.878292787257893	-0.58048591057315	2	1	21739878	13
SKA3	chr13:21742127-21746820	chr13:21742127-21746820_ImmunePanel_NLR	ImmunePanel_NLR	SKA3	0.00953026113628603	NA	NA	7	NA	2	3	-	Exon-Exon	circle	cis	-0.410435816696789	0.400134400748643	-1.22100603414222	1.14631939476704	-0.815720925419504	-0.410435816696789	-0.00515070797407274	2	2	21739878	13	linear	cis	-0.878292787257893	-0.282679033888407	-1.47390654062738	0.842325047951071	-1.17609966394264	-0.878292787257893	-0.58048591057315	2	1	21739878	13
SKA3	chr13:21729832-21732264	chr13:21729832-21732264_ImmunePanel_Basophils	ImmunePanel_Basophils	SKA3	0.0327817082381528	NA	NA	15	NA	6	8	-	Exon-Exon	circle	cis	-0.410435816696789	0.400134400748643	-1.22100603414222	1.14631939476704	-0.815720925419504	-0.410435816696789	-0.00515070797407274	2	2	21739878	13	linear	cis	-0.878292787257893	-0.282679033888407	-1.47390654062738	0.842325047951071	-1.17609966394264	-0.878292787257893	-0.58048591057315	2	1	21739878	13
SKA3	chr13:21742127-21742538	chr13:21742127-21742538_ImmunePanel_T_cells	ImmunePanel_T_cells	SKA3	-0.0731531050771051	NA	NA	14	NA	3	3	-	Exon-Exon	circle	cis	-0.410435816696789	0.400134400748643	-1.22100603414222	1.14631939476704	-0.815720925419504	-0.410435816696789	-0.00515070797407274	2	2	21739878	13	linear	cis	-0.878292787257893	-0.282679033888407	-1.47390654062738	0.842325047951071	-1.17609966394264	-0.878292787257893	-0.58048591057315	2	1	21739878	13
SKA3	chr13:21742127-21746820	chr13:21742127-21746820_TcellRedefRatio_CD4_CD8_Ratio	TcellRedefRatio_CD4_CD8_Ratio	SKA3	NA	-0.0119179653566283	NA	NA	12	2	3	-	Exon-Exon	circle	cis	-0.410435816696789	0.400134400748643	-1.22100603414222	1.14631939476704	-0.815720925419504	-0.410435816696789	-0.00515070797407274	2	2	21739878	13	linear	cis	-0.878292787257893	-0.282679033888407	-1.47390654062738	0.842325047951071	-1.17609966394264	-0.878292787257893	-0.58048591057315	2	1	21739878	13
SKA3	chr13:21729832-21732264	chr13:21729832-21732264_TcellRedef_Th17_CCR4pos	TcellRedef_Th17_CCR4pos	SKA3	NA	0.0372908687612208	NA	NA	17	6	8	-	Exon-Exon	circle	cis	-0.410435816696789	0.400134400748643	-1.22100603414222	1.14631939476704	-0.815720925419504	-0.410435816696789	-0.00515070797407274	2	2	21739878	13	linear	cis	-0.878292787257893	-0.282679033888407	-1.47390654062738	0.842325047951071	-1.17609966394264	-0.878292787257893	-0.58048591057315	2	1	21739878	13
SKP1	chr5:133493398-133509713	chr5:133493398-133509713_ImmCellRatio_Neutrophil_Myeloid_Ratio	ImmCellRatio_Neutrophil_Myeloid_Ratio	SKP1	NA	-0.0589610798929296	NA	NA	16	2	6	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SKP1	chr5:133493398-133509713	chr5:133493398-133509713_TcellRedefRatio_Th2_Th17_Ratio	TcellRedefRatio_Th2_Th17_Ratio	SKP1	-0.0641547653951434	NA	NA	14	NA	2	6	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SKP1	chr5:133494146-133509713	chr5:133494146-133509713_ImmunePanel_Neutrophils	ImmunePanel_Neutrophils	SKP1	NA	0	NA	NA	85.5	2	5	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLAIN1	chr13:78293667-78327493	chr13:78293667-78327493_ImmunePanel_CD16hi_Monocytes	ImmunePanel_CD16hi_Monocytes	SLAIN1	-0.0321864595282759	-0.0315842745162178	-0.00060218501205813	3	3	2	4	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLAIN2	chr4:48371866-48385801	chr4:48371866-48385801_IBD_severity_3levels.yMild_IBD	IBD_severity_3levels.yMild_IBD	SLAIN2	0.0357266286524384	0.0334343188539271	0.00229230979851139	20	21	2	6	+	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC10A7	chr4:147227078-147230127	chr4:147227078-147230127_ImmunePanel_B_cells	ImmunePanel_B_cells	SLC10A7	0.0340168629758012	0.0381777242785555	-0.00416086130275432	13	14	6	6	-	Exon-Intron	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC14A1	chr18:43319128-43319627	chr18:43319128-43319627_TcellRedefRatio_Th1_Th1Th17_Ratio	TcellRedefRatio_Th1_Th1Th17_Ratio	SLC14A1	NA	0.0657434483362087	NA	NA	21	7	1	+	Exon-Exon	circle	cis	0.461587126013077	0.535337267339353	-0.424376748491907	0.171598890214624	0.473760782955526	0.499774373991568	0.522080713490587	75	1	43312460	18	linear	cis	0.277307283407285	0.727319034911931	-0.705619066999621	0.165308345647774	0.289486858193945	0.291581370454315	0.298767726826533	75	1	43312460	18
SLC14A1	chr18:43319128-43319627	chr18:43319128-43319627_ImmCellRatio_T_NKcell_Ratio	ImmCellRatio_T_NKcell_Ratio	SLC14A1	0.0561067826608592	NA	NA	18	NA	7	1	+	Exon-Exon	circle	cis	0.461587126013077	0.535337267339353	-0.424376748491907	0.171598890214624	0.473760782955526	0.499774373991568	0.522080713490587	75	1	43312460	18	linear	cis	0.277307283407285	0.727319034911931	-0.705619066999621	0.165308345647774	0.289486858193945	0.291581370454315	0.298767726826533	75	1	43312460	18
SLC15A4	chr12:129299320-129299615	chr12:129299320-129299615_ImmunePanel_Neutrophils	ImmunePanel_Neutrophils	SLC15A4	NA	0	NA	NA	85.5	2	2	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC22A23	chr6:3410422-3416089	chr6:3410422-3416089_ImmCellRatio_Neutrophil_Myeloid_Ratio	ImmCellRatio_Neutrophil_Myeloid_Ratio	SLC22A23	NA	0.0302108165160719	NA	NA	4	2	3	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SLC25A26	chr3:66293627-66313803	chr3:66293627-66313803_TcellRedefRatio_ActivatedCD8_Treg_Ratio	TcellRedefRatio_ActivatedCD8_Treg_Ratio	SLC25A26	-0.0376810615198283	NA	NA	14	NA	2	4	+	Exon-Exon	circle	cis	-0.292857406029636	0.39959340309298	-0.492773120778363	0.211277864625864	-0.360228492249514	-0.314591752906649	-0.299671078745634	74	1	66294494.5	3	linear	cis	-0.332824002934739	0.505408280253102	-0.513322103698274	0.246090105185781	-0.440952390413628	-0.403906887729735	-0.333120773364836	74	1	66294494.5	3
SLC25A26	chr3:66293627-66313803	chr3:66293627-66313803_ImmCellRatio_Myeloid_Tcell_Ratio	ImmCellRatio_Myeloid_Tcell_Ratio	SLC25A26	NA	0.084828799409737	NA	NA	5	2	4	+	Exon-Exon	circle	cis	-0.292857406029636	0.39959340309298	-0.492773120778363	0.211277864625864	-0.360228492249514	-0.314591752906649	-0.299671078745634	74	1	66294494.5	3	linear	cis	-0.332824002934739	0.505408280253102	-0.513322103698274	0.246090105185781	-0.440952390413628	-0.403906887729735	-0.333120773364836	74	1	66294494.5	3
SLC33A1	chr3:155545971-155560408	chr3:155545971-155560408_ImmunePanel_Neutrophils	ImmunePanel_Neutrophils	SLC33A1	NA	0	NA	NA	85.5	2	6	-	Exon-Exon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
